No,Date/Time,Date/time end,Altitude [m],Size fraction,Mass v [µg/m**3],Na+ [µg/m**3],[NH4]+ [µg/m**3],K+ [µg/m**3],Mg2+ [µg/m**3],Ca2+ [µg/m**3],Cl- [µg/m**3],[NO3]- [µg/m**3],[SO4]2- [µg/m**3],[C2O4]2- [µg/m**3],Br- [µg/m**3],C org [µg/m**3],EC [µg/m**3],TC [µg/m**3],Ca [ng/m**3],Ti [ng/m**3],V [ng/m**3],Cr [ng/m**3],Mn [ng/m**3],Fe [ng/m**3],Ni [ng/m**3],Cu [ng/m**3],Zn [ng/m**3],Pb [ng/m**3],As [ng/m**3],Se [ng/m**3],Sr [ng/m**3],Rb [ng/m**3],Ba [ng/m**3],La [ng/m**3],Ce [ng/m**3]
1306,2012-01-20T13:30:00,2012-01-19T13:00,42,0.05 - 0.14 µm,1.308,0.0049,0.0028,<0.0006,0.0031,0.0488,0.0094,0.0065,0.0355,0.0003,0.0002,0.075,0,0.075,18.58,2.122,0.087,0.353,0.31,23.77,0.02,<0.048,0.174,0.044,0.004,0.001,0.273,0.027,0.065,0.024,0.052
1307,2012-01-20T13:30:00,2012-01-19T13:00,42,0.14 - 0.42 µm,4.012,0.0229,0.0704,0.0069,0.0085,0.1117,0.0167,0.0132,0.4509,0.0028,0.0003,0.125,0.027,0.153,111.06,5.318,0.637,0.336,1.849,71.34,0.311,0.097,0.452,0.495,0.073,0.028,1.209,0.123,2.42,0.146,0.373
1308,2012-01-20T13:30:00,2012-01-19T13:00,42,0.42 - 1.2 µm,13.652,0.219,0.0025,0.0143,0.0303,0.2827,0.3432,0.0881,0.3969,0.01,0.002,0.144,0.007,0.151,237.5,11.425,0.366,0.397,4.118,161.66,0.182,0.155,0.522,0.497,0.094,0.033,2.983,0.275,4.515,0.315,0.647
1309,2012-01-20T13:30:00,2012-01-19T13:00,42,1.2 - 3.5 µm,119.736,1.7048,0.0358,0.1089,0.1819,0.9548,3.1333,0.5107,1.6154,0.0273,0.0078,1.223,0.125,1.348,4387.34,303.702,8.087,8.032,76.273,4003.32,3.42,3.215,6.393,7.581,<0.003,0.094,53.312,9.905,79.088,13.316,12.226
1310,2012-01-20T13:30:00,2012-01-19T13:00,42,3.5 - 10 µm,105.319,2.6568,0.0395,0.1295,0.22,0.993,5.1604,0.2597,2.213,0.0408,0.0114,1.458,0.317,1.775,2502.58,145.428,4.714,3.718,34.737,2032.32,1.829,1.948,4.551,3.363,<0.003,<0.001,29.942,6.141,29.202,7.073,6.836
1311,2012-01-20T19:31:00,2012-01-20T14:04,42,0.05 - 0.14 µm,4.351,0.0392,0.0029,<0.0006,0.013,0.1742,0.0739,0.03,0.0919,0.0005,<0.0002,0.257,0,0.257,,,,,,,,,,,,,,,,,
1312,2012-01-20T19:31:00,2012-01-20T14:04,42,0.14 - 0.42 µm,8.707,0.0655,0.0419,0.0102,0.0211,0.5505,0.0809,0.0453,0.4647,0.0089,<0.0002,0.612,0.287,0.898,54.93,3.511,0.099,0.181,0.81,43.76,0.155,0.172,0.582,0.257,0.014,<0.001,0.653,0.065,<0.0048,<0.0036,<0.006
1313,2012-01-20T19:31:00,2012-01-20T14:04,42,0.42 - 1.2 µm,15.831,0.2936,0.0002,0.0121,0.0351,0.7047,0.4738,0.0729,0.4321,0.0126,0.0004,1.011,0.151,1.162,242.75,22.018,0.457,2.437,3.995,230.19,0.22,0.274,0.799,0.38,0.045,0.005,3.207,0.368,6.957,<0.0036,1.13
1314,2012-01-20T19:31:00,2012-01-20T14:04,42,1.2 - 3.5 µm,59.237,1.2899,0.0065,0.1059,0.1721,1.6983,2.0295,0.1794,1.5022,0.0389,0.0087,1.41,0.074,1.485,1934.54,101.43,2.619,4.707,28.94,1384.49,1.474,1.29,2.549,1.51,0.065,0.072,22.801,2.526,32.747,0.891,4.441
1315,2012-01-20T19:31:00,2012-01-20T14:04,42,3.5 - 10 µm,60.917,2.5036,0.0044,0.1456,0.2946,1.7991,4.4086,0.0973,2.1475,0.0324,0.0185,1.801,0.111,1.913,1722.47,240.547,4.572,6.025,28.531,2410.02,2.56,1.64,4.503,1.667,0.341,<0.001,22.815,5.47,47.535,7.55,4.7
